"Timestamp","Message Size (bytes)"
"2023-08-23T12:42:32.065832","7"
"2023-08-23T12:42:33.280547","7"
"2023-08-23T12:42:34.499978","7"
"2023-08-23T12:42:35.713401","7"
"2023-08-23T12:42:36.917147","7"
"2023-08-23T12:42:38.121635","7"
"2023-08-23T12:42:39.346672","7"
"2023-08-23T12:42:40.549280","7"
"2023-08-23T12:42:41.750701","7"
"2023-08-23T12:42:42.957677","7"
"2023-08-23T12:42:44.168962","7"
"2023-08-23T12:42:45.365648","7"
"2023-08-23T12:42:46.586935","7"
"2023-08-23T12:42:47.863917","7"
"2023-08-23T12:42:49.105822","7"
"2023-08-23T12:42:50.314005","7"
"2023-08-23T12:42:51.561083","7"
"2023-08-23T12:42:52.786958","7"
"2023-08-23T12:42:53.996883","7"
"2023-08-23T12:42:55.207719","7"
"2023-08-23T12:42:56.405923","7"
"2023-08-23T12:42:57.603175","7"
"2023-08-23T12:42:58.813799","7"
"2023-08-23T12:43:00.040422","7"
"2023-08-23T12:43:01.240359","7"
"2023-08-23T12:43:02.432101","7"
"2023-08-23T12:43:03.634251","7"
"2023-08-23T12:43:04.863787","7"
"2023-08-23T12:43:06.073273","7"
"2023-08-23T12:43:07.265491","7"
"2023-08-23T12:43:08.490122","7"
"2023-08-23T12:43:09.691714","7"
"2023-08-23T12:43:10.870436","7"
"2023-08-23T12:43:12.068775","7"
"2023-08-23T12:43:13.287905","7"
"2023-08-23T12:43:14.489758","7"
"2023-08-23T12:43:15.696780","7"
"2023-08-23T12:49:16.924390","7"
"2023-08-23T12:49:18.222684","7"
"2023-08-23T12:49:19.477407","7"
"2023-08-23T12:49:20.701475","7"
"2023-08-23T12:49:21.965356","7"
"2023-08-23T12:49:23.199418","7"
"2023-08-23T12:49:24.423675","7"
"2023-08-23T12:49:25.683537","7"
"2023-08-23T12:49:26.927670","7"
"2023-08-23T12:49:28.209270","7"
"2023-08-23T12:49:29.453327","7"
"2023-08-23T12:49:30.677810","7"
"2023-08-23T12:49:31.909445","7"
"2023-08-23T12:49:33.170049","7"
"2023-08-23T12:49:34.388397","7"
"2023-08-23T12:49:35.626587","7"
"2023-08-23T12:49:36.869475","7"
"2023-08-23T12:49:38.098213","7"
"2023-08-23T12:49:39.333558","7"
"2023-08-23T12:49:40.607585","7"
"2023-08-23T12:49:41.836295","7"
"2023-08-23T12:49:43.068773","7"
"2023-08-23T12:49:44.297326","7"
"2023-08-23T12:49:45.589887","7"
"2023-08-23T12:49:46.802176","7"
"2023-08-23T12:49:48.043994","7"
"2023-08-23T12:49:49.276396","7"
"2023-08-23T12:49:50.541631","7"
"2023-08-23T12:49:51.761130","7"
"2023-08-23T12:49:52.981706","7"
"2023-08-23T12:49:54.222576","7"
"2023-08-23T12:49:55.460426","7"
"2023-08-23T12:49:56.703204","7"
"2023-08-23T12:49:57.944301","7"
"2023-08-23T12:49:59.180354","7"
"2023-08-23T12:50:00.404595","7"
"2023-08-23T12:50:01.657161","7"
"2023-08-23T12:50:02.866939","7"
"2023-08-23T12:50:04.125061","7"
"2023-08-23T12:50:05.449408","7"
"2023-08-23T12:50:06.668987","7"
"2023-08-23T12:50:07.884921","7"
"2023-08-23T12:50:09.129859","7"
"2023-08-23T12:50:10.347692","7"
"2023-08-23T12:50:11.566985","7"
"2023-08-23T12:50:12.812622","7"
"2023-08-23T12:50:14.031343","7"
"2023-08-23T12:50:15.267196","7"
"2023-08-23T12:50:16.533405","7"
"2023-08-23T12:50:17.918170","7"
"2023-08-23T12:50:19.149591","7"
"2023-08-23T12:50:20.364053","7"
"2023-08-23T12:50:21.570035","7"
"2023-08-23T12:50:22.820677","7"
"2023-08-23T12:50:24.044586","7"
"2023-08-23T12:50:25.280169","7"
"2023-08-23T12:50:26.514225","7"
"2023-08-23T12:50:27.761731","7"
"2023-08-23T12:50:28.979054","7"
"2023-08-23T12:50:30.271823","7"
"2023-08-23T12:50:31.495149","7"
"2023-08-23T12:50:32.707648","7"
"2023-08-23T12:50:33.938510","7"
"2023-08-23T12:50:35.194235","7"
"2023-08-23T12:50:36.469794","7"
"2023-08-23T12:50:37.700434","7"
"2023-08-23T12:50:38.945135","7"
"2023-08-23T12:50:40.173866","7"
"2023-08-23T12:50:41.382786","7"
"2023-08-23T12:50:42.642762","7"
"2023-08-23T12:50:43.885222","7"
"2023-08-23T12:50:45.098459","7"
"2023-08-23T12:50:46.337757","7"
"2023-08-23T12:50:47.656262","7"
"2023-08-23T12:50:48.944085","7"
"2023-08-23T12:50:50.172982","7"
"2023-08-23T12:50:51.423102","7"
"2023-08-23T12:50:52.648631","7"
"2023-08-23T12:50:53.894614","7"
"2023-08-23T12:50:55.143218","7"
"2023-08-23T12:50:56.407204","7"
"2023-08-23T12:50:57.629771","7"
"2023-08-23T12:50:58.841688","7"
"2023-08-23T12:51:00.074454","7"
"2023-08-23T12:51:01.304620","7"
"2023-08-23T12:51:02.512361","7"
"2023-08-23T12:51:03.735909","7"
"2023-08-23T12:51:04.971993","7"
"2023-08-23T12:51:06.189755","7"
"2023-08-23T12:51:07.433813","7"
"2023-08-23T12:51:08.661274","7"
"2023-08-23T12:51:09.898197","7"
"2023-08-23T12:51:11.154792","7"
"2023-08-23T12:51:12.386484","7"
"2023-08-23T12:51:13.607228","7"
"2023-08-23T12:51:14.857602","7"
"2023-08-23T12:51:16.102358","7"
"2023-08-23T12:51:17.309129","7"
"2023-08-23T12:51:18.528671","7"
"2023-08-23T12:51:19.773799","7"
"2023-08-23T12:51:21.030984","7"
"2023-08-23T12:51:22.242452","7"
"2023-08-23T12:51:23.444847","7"
"2023-08-23T12:51:24.640045","7"
"2023-08-23T12:51:25.912688","7"
"2023-08-23T12:51:27.156463","7"
"2023-08-23T12:51:28.395180","7"
"2023-08-23T12:51:29.612222","7"
"2023-08-23T12:51:30.843659","7"
"2023-08-23T12:51:32.065337","7"
"2023-08-23T12:51:33.290625","7"
"2023-08-23T12:51:34.523069","7"
"2023-08-23T12:51:35.749396","7"
"2023-08-23T12:51:36.947370","7"
"2023-08-23T12:51:38.185667","7"
"2023-08-23T12:51:39.425644","7"
"2023-08-23T12:51:40.632107","7"
"2023-08-23T12:51:41.816713","7"
"2023-08-23T12:51:43.015002","7"
"2023-08-23T12:51:44.216365","7"
"2023-08-23T12:51:45.416484","7"
"2023-08-23T12:51:46.652693","7"
"2023-08-23T12:51:47.936405","7"
"2023-08-23T12:51:49.144299","7"
"2023-08-23T12:51:50.375951","7"
"2023-08-23T12:57:51.595643","7"
"2023-08-23T12:57:52.783347","7"
"2023-08-23T12:57:53.975364","7"
"2023-08-23T12:57:55.161828","7"
"2023-08-23T12:57:56.368956","7"
"2023-08-23T12:57:57.539976","7"
"2023-08-23T12:57:58.740630","7"
"2023-08-23T12:57:59.963726","7"
"2023-08-23T12:58:01.153415","7"
"2023-08-23T12:58:02.351869","7"
"2023-08-23T12:58:03.549074","7"
"2023-08-23T12:58:04.748844","7"
"2023-08-23T12:58:05.956060","7"
"2023-08-23T12:58:07.157228","7"
"2023-08-23T12:58:08.345640","7"
"2023-08-23T12:58:09.530380","11"
"2023-08-23T12:58:10.771762","11"
"2023-08-23T12:58:11.969836","11"
"2023-08-23T12:58:13.169556","11"
"2023-08-23T12:58:14.387505","11"
"2023-08-23T12:58:15.585086","11"
"2023-08-23T12:58:16.761374","11"
"2023-08-23T12:58:17.976739","11"
"2023-08-23T12:58:19.169154","11"
"2023-08-23T12:58:20.371176","11"
"2023-08-23T12:58:21.595978","11"
"2023-08-23T12:58:22.781942","11"
"2023-08-23T12:58:23.964270","11"
"2023-08-23T12:58:25.169105","11"
"2023-08-23T12:58:26.365905","11"
"2023-08-23T12:58:27.536064","11"
"2023-08-23T12:58:28.717842","11"
"2023-08-23T12:58:29.920622","11"
"2023-08-23T12:58:31.120338","11"
"2023-08-23T12:58:32.315167","11"
"2023-08-23T12:58:33.502870","11"
"2023-08-23T12:58:34.705170","11"
"2023-08-23T12:58:35.898751","11"
"2023-08-23T12:58:37.097232","11"
"2023-08-23T12:58:38.334547","11"
"2023-08-23T12:58:39.538912","11"
"2023-08-23T12:58:40.735547","11"
"2023-08-23T12:58:41.960135","11"
"2023-08-23T12:58:43.199018","11"
"2023-08-23T12:58:44.443276","11"
"2023-08-23T12:58:45.667565","11"
"2023-08-23T12:58:46.895497","11"
"2023-08-23T12:58:48.148342","11"
"2023-08-23T12:58:49.367261","11"
"2023-08-23T12:58:50.617707","11"
"2023-08-23T12:58:51.923936","11"
"2023-08-23T12:58:53.175416","11"
"2023-08-23T12:58:54.416985","11"
"2023-08-23T12:58:55.654983","11"
"2023-08-23T12:58:56.900378","11"
"2023-08-23T12:58:58.134707","11"
"2023-08-23T12:58:59.344533","11"
"2023-08-23T12:59:00.576096","11"
"2023-08-23T12:59:01.769346","11"
"2023-08-23T12:59:02.986887","11"
"2023-08-23T12:59:04.192655","11"
"2023-08-23T12:59:05.379703","11"
"2023-08-23T12:59:06.599998","11"
"2023-08-23T12:59:07.848920","11"
"2023-08-23T12:59:09.030992","11"
"2023-08-23T12:59:10.210456","11"
"2023-08-23T12:59:11.454908","11"
"2023-08-23T12:59:12.643198","11"
"2023-08-23T12:59:13.827818","11"
"2023-08-23T12:59:15.029914","11"
"2023-08-23T12:59:16.239879","11"
"2023-08-23T12:59:17.430668","11"
"2023-08-23T12:59:18.661","11"
"2023-08-23T12:59:19.883769","11"
"2023-08-23T12:59:21.106365","11"
"2023-08-23T12:59:22.292330","11"
"2023-08-23T12:59:23.484835","11"
"2023-08-23T12:59:24.706106","11"
"2023-08-23T12:59:25.904696","11"
"2023-08-23T12:59:27.107001","11"
"2023-08-23T12:59:28.325941","11"
"2023-08-23T12:59:29.524963","11"
"2023-08-23T12:59:30.717558","11"
"2023-08-23T12:59:31.920450","11"
"2023-08-23T12:59:33.087672","11"
"2023-08-23T12:59:34.313441","11"
"2023-08-23T12:59:35.536475","11"
"2023-08-23T12:59:36.735585","11"
"2023-08-23T12:59:37.928086","11"
"2023-08-23T12:59:39.149810","11"
"2023-08-23T12:59:40.354051","11"
"2023-08-23T12:59:41.523740","11"
"2023-08-23T12:59:42.720015","11"
"2023-08-23T12:59:43.912790","11"
"2023-08-23T12:59:45.115909","11"
"2023-08-23T12:59:46.288151","11"
"2023-08-23T12:59:47.530888","11"
"2023-08-23T12:59:48.787943","11"
"2023-08-23T12:59:49.976876","11"
"2023-08-23T12:59:51.177372","11"
"2023-08-23T12:59:52.349578","11"
"2023-08-23T12:59:53.541396","11"
"2023-08-23T12:59:54.724017","11"
"2023-08-23T12:59:55.908071","11"
"2023-08-23T12:59:57.078980","11"
"2023-08-23T12:59:58.275943","11"
"2023-08-23T12:59:59.468370","11"
"2023-08-23T13:00:00.675600","11"
"2023-08-23T13:00:01.873562","11"
"2023-08-23T13:00:03.061114","11"
"2023-08-23T13:00:04.259990","11"
"2023-08-23T13:00:05.442928","11"
"2023-08-23T13:00:06.663627","11"
"2023-08-23T13:00:07.862229","11"
"2023-08-23T13:00:09.043632","11"
"2023-08-23T13:00:10.236982","11"
"2023-08-23T13:00:11.447556","11"
"2023-08-23T13:00:12.640906","11"
"2023-08-23T13:00:13.823360","11"
"2023-08-23T13:00:15.021434","11"
"2023-08-23T13:00:16.213650","11"
"2023-08-23T13:00:17.397096","11"
"2023-08-23T13:00:18.601955","11"
"2023-08-23T13:00:19.798925","11"
"2023-08-23T13:00:20.991010","11"
"2023-08-23T13:06:22.186316","11"
"2023-08-23T13:06:23.376051","11"
"2023-08-23T13:06:24.578968","11"
"2023-08-23T13:06:25.743555","11"
"2023-08-23T13:06:26.933423","11"
"2023-08-23T13:06:28.118166","11"
"2023-08-23T13:06:29.324767","11"
"2023-08-23T13:06:30.521808","11"
"2023-08-23T13:06:31.722043","11"
"2023-08-23T13:06:32.904144","11"
"2023-08-23T13:06:34.093903","11"
"2023-08-23T13:06:35.289618","11"
"2023-08-23T13:06:36.481829","11"
"2023-08-23T13:06:37.678373","11"
"2023-08-23T13:06:38.878669","11"
"2023-08-23T13:06:40.059973","11"
"2023-08-23T13:06:41.262663","11"
"2023-08-23T13:06:42.478087","11"
"2023-08-23T13:06:43.678365","11"
"2023-08-23T13:06:44.861668","11"
"2023-08-23T13:06:46.056524","11"
"2023-08-23T13:06:47.245608","11"
"2023-08-23T13:06:48.422652","11"
"2023-08-23T13:06:49.608180","11"
"2023-08-23T13:06:50.809356","11"
"2023-08-23T13:06:51.997794","11"
"2023-08-23T13:06:53.200840","11"
"2023-08-23T13:06:54.375403","11"
"2023-08-23T13:06:55.567081","11"
"2023-08-23T13:06:56.752165","11"
"2023-08-23T13:06:57.942848","11"
"2023-08-23T13:06:59.167483","11"
"2023-08-23T13:07:00.343391","11"
"2023-08-23T13:07:01.534620","11"
"2023-08-23T13:07:02.726289","11"
"2023-08-23T13:07:03.901451","11"
"2023-08-23T13:07:05.087916","11"
"2023-08-23T13:07:06.255113","11"
"2023-08-23T13:07:07.451847","11"
"2023-08-23T13:07:08.649606","11"
"2023-08-23T13:07:09.813518","11"
"2023-08-23T13:07:11.010081","11"
"2023-08-23T13:07:12.202085","11"
"2023-08-23T13:07:13.395210","11"
"2023-08-23T13:07:14.579696","11"
"2023-08-23T13:07:15.752959","11"
"2023-08-23T13:07:16.942478","11"
"2023-08-23T13:07:18.127216","11"
"2023-08-23T13:07:19.323224","11"
"2023-08-23T13:07:20.514437","11"
"2023-08-23T13:07:21.689985","11"
"2023-08-23T13:07:22.885921","11"
"2023-08-23T13:07:24.065835","11"
"2023-08-23T13:07:25.246650","11"
"2023-08-23T13:07:26.424224","11"
"2023-08-23T13:07:27.605468","11"
"2023-08-23T13:07:28.794976","11"
"2023-08-23T13:07:29.975988","11"
"2023-08-23T13:07:31.195211","11"
"2023-08-23T13:07:32.375098","11"
"2023-08-23T13:07:33.547052","11"
"2023-08-23T13:07:34.726163","11"
"2023-08-23T13:07:35.915374","11"
"2023-08-23T13:07:37.106333","11"
"2023-08-23T13:07:38.289501","11"
"2023-08-23T13:07:39.491432","11"
"2023-08-23T13:07:40.683264","11"
"2023-08-23T13:07:41.880507","11"
"2023-08-23T13:07:43.073451","11"
"2023-08-23T13:07:44.238444","11"
"2023-08-23T13:07:45.434545","11"
"2023-08-23T13:07:46.634900","11"
"2023-08-23T13:07:47.909992","11"
"2023-08-23T13:07:49.125043","11"
"2023-08-23T13:07:50.286498","11"
"2023-08-23T13:07:51.502577","11"
"2023-08-23T13:07:52.683140","11"
"2023-08-23T13:07:53.890755","11"
"2023-08-23T13:07:55.060545","11"
"2023-08-23T13:07:56.236155","11"
"2023-08-23T13:07:57.466215","11"
"2023-08-23T13:07:58.637221","11"
"2023-08-23T13:07:59.817064","11"
"2023-08-23T13:08:01.039320","11"
"2023-08-23T13:08:02.218696","11"
"2023-08-23T13:08:03.398513","11"
"2023-08-23T13:08:04.546598","11"
"2023-08-23T13:08:05.767985","11"
"2023-08-23T13:08:06.931643","11"
"2023-08-23T13:08:08.110769","11"
"2023-08-23T13:08:09.289281","11"
"2023-08-23T13:08:10.452656","11"
"2023-08-23T13:08:11.647198","11"
"2023-08-23T13:08:12.818039","11"
"2023-08-23T13:08:13.999748","11"
"2023-08-23T13:08:15.183532","11"
"2023-08-23T13:08:16.359081","11"
"2023-08-23T13:08:17.745061","11"
"2023-08-23T13:08:18.932443","11"
"2023-08-23T13:08:20.100595","11"
"2023-08-23T13:08:21.264029","11"
"2023-08-23T13:08:22.457569","11"
"2023-08-23T13:08:23.647476","11"
"2023-08-23T13:08:24.808790","11"
"2023-08-23T13:08:25.991148","11"
"2023-08-23T13:08:27.148274","11"
"2023-08-23T13:08:28.341509","11"
"2023-08-23T13:08:29.525475","11"
"2023-08-23T13:08:30.703619","11"
"2023-08-23T13:08:31.905107","11"
"2023-08-23T13:08:33.077606","11"
"2023-08-23T13:08:34.246107","11"
"2023-08-23T13:08:35.433132","11"
"2023-08-23T13:08:36.610650","11"
"2023-08-23T13:08:37.797029","11"
"2023-08-23T13:08:38.998453","11"
"2023-08-23T13:08:40.188010","11"
"2023-08-23T13:08:41.361598","11"
"2023-08-23T13:08:42.537497","11"
"2023-08-23T13:08:43.712035","11"
"2023-08-23T13:08:44.894377","11"
"2023-08-23T13:08:46.064811","11"
"2023-08-23T13:08:47.267026","11"
"2023-08-23T13:08:48.455933","11"
"2023-08-23T13:08:49.632222","11"
"2023-08-23T13:14:50.810004","11"
"2023-08-23T13:14:52.065182","11"
"2023-08-23T13:14:53.328872","11"
"2023-08-23T13:14:54.532643","11"
"2023-08-23T13:14:55.718970","11"
"2023-08-23T13:14:56.914517","11"
"2023-08-23T13:14:58.092122","11"
"2023-08-23T13:14:59.303391","11"
"2023-08-23T13:15:00.484832","11"
"2023-08-23T13:15:01.653808","11"
"2023-08-23T13:15:02.815680","11"
"2023-08-23T13:15:04.011158","11"
"2023-08-23T13:15:05.182575","11"
"2023-08-23T13:15:06.375871","11"
"2023-08-23T13:15:07.545198","11"
"2023-08-23T13:15:08.709522","11"
"2023-08-23T13:15:09.898023","11"
"2023-08-23T13:15:11.080305","11"
"2023-08-23T13:15:12.264837","11"
"2023-08-23T13:15:13.441305","11"
"2023-08-23T13:15:14.641346","11"
"2023-08-23T13:15:15.812614","11"
"2023-08-23T13:15:16.999943","11"
"2023-08-23T13:15:18.173703","11"
"2023-08-23T13:15:19.360302","11"
"2023-08-23T13:15:20.547783","11"
"2023-08-23T13:15:21.732185","11"
"2023-08-23T13:15:22.940372","11"
"2023-08-23T13:15:24.112019","11"
"2023-08-23T13:15:25.288204","11"
"2023-08-23T13:15:26.455430","11"
"2023-08-23T13:15:27.624002","11"
"2023-08-23T13:15:28.783609","11"
"2023-08-23T13:15:29.963350","11"
"2023-08-23T13:15:31.130534","11"
"2023-08-23T13:15:32.322562","11"
"2023-08-23T13:15:33.490372","11"
"2023-08-23T13:15:34.655571","11"
"2023-08-23T13:15:35.816008","11"
"2023-08-23T13:15:36.998305","11"
"2023-08-23T13:15:38.177130","11"
"2023-08-23T13:15:39.343534","11"
"2023-08-23T13:15:40.529437","11"
"2023-08-23T13:15:41.713744","11"
"2023-08-23T13:15:42.935516","11"
"2023-08-23T13:15:44.093741","11"
"2023-08-23T13:15:45.279178","11"
"2023-08-23T13:15:46.447920","11"
"2023-08-23T13:15:47.726906","11"
"2023-08-23T13:15:48.896597","11"
"2023-08-23T13:15:50.067156","11"
"2023-08-23T13:15:51.257179","11"
"2023-08-23T13:15:52.443483","11"
"2023-08-23T13:15:53.614521","11"
"2023-08-23T13:15:54.785579","11"
"2023-08-23T13:15:55.965516","11"
"2023-08-23T13:15:57.123358","11"
"2023-08-23T13:15:58.303253","11"
"2023-08-23T13:15:59.468287","11"
"2023-08-23T13:16:00.666075","11"
"2023-08-23T13:16:01.830845","11"
"2023-08-23T13:16:03.040981","11"
"2023-08-23T13:16:04.200663","11"
"2023-08-23T13:16:05.341153","11"
"2023-08-23T13:16:06.517095","11"
"2023-08-23T13:16:07.703940","11"
"2023-08-23T13:16:08.879496","11"
"2023-08-23T13:16:10.043511","11"
"2023-08-23T13:16:11.211863","11"
"2023-08-23T13:16:12.388132","11"
"2023-08-23T13:16:13.561076","11"
"2023-08-23T13:16:14.727479","11"
"2023-08-23T13:16:15.900814","11"
"2023-08-23T13:16:17.066014","11"
"2023-08-23T13:16:18.253867","11"
"2023-08-23T13:16:19.420888","11"
"2023-08-23T13:16:20.592993","11"
"2023-08-23T13:16:21.761851","11"
"2023-08-23T13:16:22.925818","11"
"2023-08-23T13:16:24.085615","11"
"2023-08-23T13:16:25.256852","11"
"2023-08-23T13:16:26.439608","11"
"2023-08-23T13:16:27.620888","11"
"2023-08-23T13:16:28.802754","11"
"2023-08-23T13:16:29.983157","11"
"2023-08-23T13:16:31.147815","11"
"2023-08-23T13:16:32.308814","11"
"2023-08-23T13:16:33.499743","11"
"2023-08-23T13:16:34.664451","11"
"2023-08-23T13:16:35.860512","11"
"2023-08-23T13:16:37.017516","11"
"2023-08-23T13:16:38.183958","11"
"2023-08-23T13:16:39.373677","11"
"2023-08-23T13:16:40.566550","11"
"2023-08-23T13:16:41.721014","11"
"2023-08-23T13:16:42.919817","11"
"2023-08-23T13:16:44.085527","11"
"2023-08-23T13:16:45.265021","11"
"2023-08-23T13:16:46.447626","11"
"2023-08-23T13:16:47.759882","11"
"2023-08-23T13:16:48.916044","11"
"2023-08-23T13:16:50.077666","11"
"2023-08-23T13:16:51.250727","11"
"2023-08-23T13:16:52.445925","11"
"2023-08-23T13:16:53.600161","11"
"2023-08-23T13:16:54.761784","11"
"2023-08-23T13:16:55.930365","11"
"2023-08-23T13:16:57.097012","11"
"2023-08-23T13:16:58.246377","11"
"2023-08-23T13:16:59.414743","11"
"2023-08-23T13:17:00.575862","11"
"2023-08-23T13:17:01.747734","11"
"2023-08-23T13:17:02.912091","11"
"2023-08-23T13:17:04.083655","11"
"2023-08-23T13:17:05.259855","11"
"2023-08-23T13:17:06.430157","11"
"2023-08-23T13:17:07.593913","11"
"2023-08-23T13:17:08.745235","11"
"2023-08-23T13:17:09.912684","11"
"2023-08-23T13:17:11.079101","11"
"2023-08-23T13:17:12.255477","11"
"2023-08-23T13:17:13.418362","11"
"2023-08-23T13:17:14.578154","11"
"2023-08-23T13:17:15.722331","11"
"2023-08-23T13:17:16.870732","11"
"2023-08-23T13:23:18.047870","11"
"2023-08-23T13:23:19.254608","11"
"2023-08-23T13:23:20.423905","11"
"2023-08-23T13:23:21.606013","11"
"2023-08-23T13:23:22.785249","11"
"2023-08-23T13:23:23.992021","11"
"2023-08-23T13:23:25.169148","11"
"2023-08-23T13:23:26.353142","11"
"2023-08-23T13:23:27.537896","11"
"2023-08-23T13:23:28.717892","11"
"2023-08-23T13:23:29.893206","11"
"2023-08-23T13:23:31.119941","11"
"2023-08-23T13:23:32.306137","11"
"2023-08-23T13:23:33.479326","11"
"2023-08-23T13:23:34.656500","11"
"2023-08-23T13:23:35.838873","11"
"2023-08-23T13:23:37.018309","11"
"2023-08-23T13:23:38.198256","11"
"2023-08-23T13:23:39.388720","11"
"2023-08-23T13:23:40.569015","11"
"2023-08-23T13:23:41.746668","11"
"2023-08-23T13:23:42.914267","11"
"2023-08-23T13:23:44.105132","11"
"2023-08-23T13:23:45.280930","11"
"2023-08-23T13:23:46.472892","11"
"2023-08-23T13:23:47.829586","11"
"2023-08-23T13:23:49.000486","11"
"2023-08-23T13:23:50.193110","11"
"2023-08-23T13:23:51.365939","11"
"2023-08-23T13:23:52.574058","11"
"2023-08-23T13:23:53.749657","11"
"2023-08-23T13:23:54.934355","11"
"2023-08-23T13:23:56.119831","11"
"2023-08-23T13:23:57.306337","11"
"2023-08-23T13:23:58.479280","11"
"2023-08-23T13:23:59.655594","11"
"2023-08-23T13:24:00.819874","11"
"2023-08-23T13:24:02.021898","11"
"2023-08-23T13:24:03.183147","11"
"2023-08-23T13:24:04.458050","11"
"2023-08-23T13:24:05.641867","11"
"2023-08-23T13:24:06.836853","11"
"2023-08-23T13:24:08.012455","11"
"2023-08-23T13:24:09.203680","11"
"2023-08-23T13:24:10.395167","11"
"2023-08-23T13:24:11.578745","11"
"2023-08-23T13:24:12.800432","11"
"2023-08-23T13:24:13.983766","11"
"2023-08-23T13:24:15.168085","11"
"2023-08-23T13:24:16.355668","11"
"2023-08-23T13:24:17.644612","11"
"2023-08-23T13:24:18.816873","11"
"2023-08-23T13:24:20.011125","11"
"2023-08-23T13:24:21.183820","11"
"2023-08-23T13:24:22.359536","11"
"2023-08-23T13:24:23.527643","11"
"2023-08-23T13:24:24.732345","11"
"2023-08-23T13:24:25.903970","11"
"2023-08-23T13:24:27.061777","11"
"2023-08-23T13:24:28.240690","11"
"2023-08-23T13:24:29.420035","11"
"2023-08-23T13:24:30.592308","11"
"2023-08-23T13:24:31.765623","11"
"2023-08-23T13:24:32.943205","11"
"2023-08-23T13:24:34.146629","11"
"2023-08-23T13:24:35.310958","11"
"2023-08-23T13:24:36.471681","11"
"2023-08-23T13:24:37.655608","11"
"2023-08-23T13:24:38.828262","11"
"2023-08-23T13:24:39.998515","11"
"2023-08-23T13:24:41.161831","11"
"2023-08-23T13:24:42.348046","11"
"2023-08-23T13:24:43.546634","11"
"2023-08-23T13:24:44.721863","11"
