"Timestamp","Used Memory (bytes)"
"2023-08-23T12:50:10.347702","68659216"
"2023-08-23T12:50:11.566995","28721752"
"2023-08-23T12:50:12.812632","43504720"
"2023-08-23T12:50:14.031352","58985080"
"2023-08-23T12:50:15.267205","77325928"
"2023-08-23T12:50:16.533422","36902760"
"2023-08-23T12:50:17.918179","52426824"
"2023-08-23T12:50:19.149601","67965632"
"2023-08-23T12:50:20.364062","28782696"
"2023-08-23T12:50:21.570045","44026264"
"2023-08-23T12:50:22.820687","59630840"
"2023-08-23T12:50:24.044599","75592848"
"2023-08-23T12:50:25.280179","38383448"
"2023-08-23T12:50:26.514235","53349576"
"2023-08-23T12:50:27.761742","69412656"
"2023-08-23T12:50:28.979070","29733728"
"2023-08-23T12:50:30.271832","45943672"
"2023-08-23T12:50:31.495159","61596328"
"2023-08-23T12:50:32.707658","76846936"
"2023-08-23T12:50:33.938520","36984184"
"2023-08-23T12:50:35.194245","55472728"
"2023-08-23T12:50:36.469805","74442192"
"2023-08-23T12:50:37.700449","34770664"
"2023-08-23T12:50:38.945144","50659456"
"2023-08-23T12:50:40.173875","67094352"
"2023-08-23T12:50:41.382796","27747512"
"2023-08-23T12:50:42.642772","44059208"
"2023-08-23T12:50:43.885232","59990656"
"2023-08-23T12:50:45.098476","78338984"
"2023-08-23T12:50:46.337767","39069920"
"2023-08-23T12:50:47.656276","54593080"
"2023-08-23T12:50:48.944096","70501160"
"2023-08-23T12:50:50.172992","32411584"
"2023-08-23T12:50:51.423111","47739768"
"2023-08-23T12:50:52.648645","64134560"
"2023-08-23T12:50:53.894624","25186112"
"2023-08-23T12:50:55.143226","43935592"
"2023-08-23T12:50:56.407214","60404920"
"2023-08-23T12:50:57.629782","76451808"
"2023-08-23T12:50:58.841698","36950400"
"2023-08-23T12:51:00.074466","53737184"
"2023-08-23T12:51:01.304631","69975056"
"2023-08-23T12:51:02.512376","31186408"
"2023-08-23T12:51:03.735926","47624344"
"2023-08-23T12:51:04.972004","66337864"
"2023-08-23T12:51:06.189764","30364360"
"2023-08-23T12:51:07.433824","47111744"
"2023-08-23T12:51:08.661284","63097616"
"2023-08-23T12:51:09.898208","25222552"
"2023-08-23T12:51:11.154806","42131816"
"2023-08-23T12:51:12.386494","58828880"
"2023-08-23T12:51:13.607238","75190600"
"2023-08-23T12:51:14.857654","38644512"
"2023-08-23T12:51:16.102371","55450432"
"2023-08-23T12:51:17.309139","71799976"
"2023-08-23T12:51:18.528683","33568320"
"2023-08-23T12:51:19.773810","50052208"
"2023-08-23T12:51:21.030997","67080208"
"2023-08-23T12:51:22.242462","28816968"
"2023-08-23T12:51:23.444859","44834504"
"2023-08-23T12:51:24.640056","61935032"
"2023-08-23T12:51:25.912697","27357248"
"2023-08-23T12:51:27.156482","44094152"
"2023-08-23T12:51:28.395193","61170464"
"2023-08-23T12:51:29.612236","77926496"
"2023-08-23T12:51:30.843668","39042256"
"2023-08-23T12:51:32.065354","56184792"
"2023-08-23T12:51:33.290635","73025952"
"2023-08-23T12:51:34.523078","34560088"
"2023-08-23T12:51:35.749408","57117968"
"2023-08-23T12:51:36.947386","73546640"
"2023-08-23T12:51:38.185678","35753168"
"2023-08-23T12:51:39.425691","52781576"
"2023-08-23T12:51:40.632118","69709760"
"2023-08-23T12:51:41.816724","31488488"
"2023-08-23T12:51:43.015012","48626200"
"2023-08-23T12:51:44.216376","65752912"
"2023-08-23T12:51:45.416494","30099720"
"2023-08-23T12:51:46.652712","47273408"
"2023-08-23T12:51:47.936415","64431752"
"2023-08-23T12:51:49.144312","27257944"
"2023-08-23T12:51:50.375965","44306896"
"2023-08-23T12:57:51.595653","27254504"
"2023-08-23T12:57:52.783357","44780360"
"2023-08-23T12:57:53.975374","62320344"
"2023-08-23T12:57:55.161836","24741664"
"2023-08-23T12:57:56.368965","42078760"
"2023-08-23T12:57:57.539986","62144088"
"2023-08-23T12:57:58.740638","24803208"
"2023-08-23T12:57:59.963736","41987992"
"2023-08-23T12:58:01.153425","59643792"
"2023-08-23T12:58:02.351878","77742936"
"2023-08-23T12:58:03.549083","39141640"
"2023-08-23T12:58:04.748854","57092304"
"2023-08-23T12:58:05.956070","77731832"
"2023-08-23T12:58:07.157239","42934672"
"2023-08-23T12:58:08.345650","60385784"
"2023-08-23T12:58:09.530390","78164784"
"2023-08-23T12:58:10.771774","40813000"
"2023-08-23T12:58:11.969847","58794688"
"2023-08-23T12:58:13.169571","76818000"
"2023-08-23T12:58:14.387516","38753840"
"2023-08-23T12:58:15.585096","57324392"
"2023-08-23T12:58:16.761385","75102336"
"2023-08-23T12:58:17.976749","39876704"
"2023-08-23T12:58:19.169163","57817864"
"2023-08-23T12:58:20.371192","76082312"
"2023-08-23T12:58:21.595988","39164208"
"2023-08-23T12:58:22.781952","57043872"
"2023-08-23T12:58:23.964280","75731400"
"2023-08-23T12:58:25.169115","38428064"
"2023-08-23T12:58:26.365914","56747384"
"2023-08-23T12:58:27.536073","77356904"
"2023-08-23T12:58:28.717852","39970096"
"2023-08-23T12:58:29.920632","57974632"
"2023-08-23T12:58:31.120348","76965496"
"2023-08-23T12:58:32.315177","39216672"
"2023-08-23T12:58:33.502880","57542400"
"2023-08-23T12:58:34.705185","76675040"
"2023-08-23T12:58:35.898762","42169208"
"2023-08-23T12:58:37.097243","60569744"
"2023-08-23T12:58:38.334556","27181168"
"2023-08-23T12:58:39.538924","45023600"
"2023-08-23T12:58:40.735621","64166984"
"2023-08-23T12:58:41.960144","27258592"
"2023-08-23T12:58:43.199028","45692984"
"2023-08-23T12:58:44.443313","64727384"
"2023-08-23T12:58:45.667591","27704920"
"2023-08-23T12:58:46.895531","46086968"
"2023-08-23T12:58:48.148355","67780368"
"2023-08-23T12:58:49.367272","30363064"
"2023-08-23T12:58:50.617720","49720504"
"2023-08-23T12:58:51.923951","68231568"
"2023-08-23T12:58:53.175427","31370320"
"2023-08-23T12:58:54.417004","50863144"
"2023-08-23T12:58:55.654999","69528056"
"2023-08-23T12:58:56.900408","33051064"
"2023-08-23T12:58:58.134720","53901984"
"2023-08-23T12:58:59.344546","73477056"
"2023-08-23T12:59:00.576106","37340448"
"2023-08-23T12:59:01.769357","55407800"
"2023-08-23T12:59:02.986897","74580768"
"2023-08-23T12:59:04.192665","38741576"
"2023-08-23T12:59:05.379713","59627896"
"2023-08-23T12:59:06.600011","24901408"
"2023-08-23T12:59:07.848930","46139304"
"2023-08-23T12:59:09.031002","65142744"
"2023-08-23T12:59:10.210469","29648360"
"2023-08-23T12:59:11.454918","48951472"
"2023-08-23T12:59:12.643208","67988704"
"2023-08-23T12:59:13.827831","31451800"
"2023-08-23T12:59:15.029923","50902360"
"2023-08-23T12:59:16.239888","69512448"
"2023-08-23T12:59:17.430680","33750528"
"2023-08-23T12:59:18.661011","54762056"
"2023-08-23T12:59:19.883780","74436616"
"2023-08-23T12:59:21.106375","38895840"
"2023-08-23T12:59:22.292342","58940208"
"2023-08-23T12:59:23.484845","78126856"
"2023-08-23T12:59:24.706116","42047232"
"2023-08-23T12:59:25.904706","62115048"
"2023-08-23T12:59:27.107010","27245792"
"2023-08-23T12:59:28.325950","49069728"
"2023-08-23T12:59:29.524972","68643328"
"2023-08-23T12:59:30.717568","32460576"
"2023-08-23T12:59:31.920464","52159584"
"2023-08-23T12:59:33.087687","71611528"
"2023-08-23T12:59:34.313456","36575928"
"2023-08-23T12:59:35.536485","58763736"
"2023-08-23T12:59:36.735594","78237640"
"2023-08-23T12:59:37.928102","44939800"
"2023-08-23T12:59:39.149820","64107864"
"2023-08-23T12:59:40.354061","30210224"
"2023-08-23T12:59:41.523749","49515464"
"2023-08-23T12:59:42.720026","69667464"
"2023-08-23T12:59:43.912805","33830536"
"2023-08-23T12:59:45.115920","54359032"
"2023-08-23T12:59:46.288160","73797968"
"2023-08-23T12:59:47.530902","39093472"
"2023-08-23T12:59:48.787952","60884008"
"2023-08-23T12:59:49.976886","25569960"
"2023-08-23T12:59:51.177382","46041352"
"2023-08-23T12:59:52.349591","66276952"
"2023-08-23T12:59:53.541407","31434576"
"2023-08-23T12:59:54.724028","51154024"
"2023-08-23T12:59:55.908080","71813104"
"2023-08-23T12:59:57.078989","36416744"
"2023-08-23T12:59:58.275954","58391952"
"2023-08-23T12:59:59.468380","79020696"
"2023-08-23T13:00:00.675610","44070312"
"2023-08-23T13:00:01.873572","64418696"
"2023-08-23T13:00:03.061124","30169640"
"2023-08-23T13:00:04.259999","50124400"
"2023-08-23T13:00:05.442938","73137352"
"2023-08-23T13:00:06.663641","38429096"
"2023-08-23T13:00:07.862238","60898328"
"2023-08-23T13:00:09.043641","25759920"
"2023-08-23T13:00:10.236992","47051728"
"2023-08-23T13:00:11.447567","67280824"
"2023-08-23T13:00:12.640916","32307608"
"2023-08-23T13:00:13.823369","52877320"
"2023-08-23T13:00:15.021444","73650072"
"2023-08-23T13:00:16.213660","39077304"
"2023-08-23T13:00:17.397106","59690680"
"2023-08-23T13:00:18.601965","27137032"
"2023-08-23T13:00:19.798936","48685808"
"2023-08-23T13:00:20.991021","69404328"
"2023-08-23T13:06:22.186327","39329752"
"2023-08-23T13:06:23.376065","60416544"
"2023-08-23T13:06:24.578978","25808840"
"2023-08-23T13:06:25.743564","46514592"
"2023-08-23T13:06:26.933433","67208504"
"2023-08-23T13:06:28.118180","33048408"
"2023-08-23T13:06:29.324776","54315096"
"2023-08-23T13:06:30.521822","77120872"
"2023-08-23T13:06:31.722053","42708552"
"2023-08-23T13:06:32.904202","63618872"
"2023-08-23T13:06:34.093918","29798248"
"2023-08-23T13:06:35.289628","53540048"
"2023-08-23T13:06:36.481839","74679696"
"2023-08-23T13:06:37.678383","40459432"
"2023-08-23T13:06:38.878679","61219160"
"2023-08-23T13:06:40.059984","29593304"
"2023-08-23T13:06:41.262679","51377120"
"2023-08-23T13:06:42.478097","72058208"
"2023-08-23T13:06:43.678376","38144680"
"2023-08-23T13:06:44.861678","59872296"
"2023-08-23T13:06:46.056534","25744112"
"2023-08-23T13:06:47.245618","47796200"
"2023-08-23T13:06:48.422662","68772360"
"2023-08-23T13:06:49.608189","34952656"
"2023-08-23T13:06:50.809365","58431520"
"2023-08-23T13:06:51.997803","25499384"
"2023-08-23T13:06:53.200850","46541208"
"2023-08-23T13:06:54.375431","68690136"
"2023-08-23T13:06:55.567085","34881928"
"2023-08-23T13:06:56.752170","55765000"
"2023-08-23T13:06:57.942854","77394656"
"2023-08-23T13:06:59.167488","43543344"
"2023-08-23T13:07:00.343396","68215936"
"2023-08-23T13:07:01.534624","34035160"
"2023-08-23T13:07:02.726296","55712224"
"2023-08-23T13:07:03.901456","77376120"
"2023-08-23T13:07:05.087920","44487088"
"2023-08-23T13:07:06.255118","68340272"
"2023-08-23T13:07:07.451851","34808768"
"2023-08-23T13:07:08.649610","56447960"
"2023-08-23T13:07:09.813525","25519704"
"2023-08-23T13:07:11.010085","48026424"
"2023-08-23T13:07:12.202090","69155936"
"2023-08-23T13:07:13.395214","35702032"
"2023-08-23T13:07:14.579701","57439072"
"2023-08-23T13:07:15.752964","24975904"
"2023-08-23T13:07:16.942483","46772312"
"2023-08-23T13:07:18.127223","69235912"
"2023-08-23T13:07:19.323228","34912720"
"2023-08-23T13:07:20.514446","59106288"
"2023-08-23T13:07:21.689989","26441720"
"2023-08-23T13:07:22.885925","49040872"
"2023-08-23T13:07:24.065840","71651144"
"2023-08-23T13:07:25.246654","37501280"
"2023-08-23T13:07:26.424229","60189280"
"2023-08-23T13:07:27.605476","27685736"
"2023-08-23T13:07:28.794980","49429792"
"2023-08-23T13:07:29.975993","74149968"
"2023-08-23T13:07:31.195216","41162344"
"2023-08-23T13:07:32.375103","62945520"
"2023-08-23T13:07:33.547057","30400840"
"2023-08-23T13:07:34.726170","52558080"
"2023-08-23T13:07:35.915378","77790288"
"2023-08-23T13:07:37.106338","44439096"
"2023-08-23T13:07:38.289506","66834560"
"2023-08-23T13:07:39.491438","33878672"
"2023-08-23T13:07:40.683272","59001624"
"2023-08-23T13:07:41.880512","27422520"
"2023-08-23T13:07:43.073456","50037856"
"2023-08-23T13:07:44.238448","72544256"
"2023-08-23T13:07:45.434550","39732888"
"2023-08-23T13:07:46.634908","62355992"
"2023-08-23T13:07:47.909997","30048024"
"2023-08-23T13:07:49.125048","52102240"
"2023-08-23T13:07:50.286504","77181296"
"2023-08-23T13:07:51.502583","44518024"
"2023-08-23T13:07:52.683145","67937024"
"2023-08-23T13:07:53.890760","34840416"
"2023-08-23T13:07:55.060550","57723720"
"2023-08-23T13:07:56.236160","25849168"
"2023-08-23T13:07:57.466220","48731696"
"2023-08-23T13:07:58.637226","71417640"
"2023-08-23T13:07:59.817068","39931592"
"2023-08-23T13:08:01.039325","65092200"
"2023-08-23T13:08:02.218701","32325072"
"2023-08-23T13:08:03.398517","55960416"
"2023-08-23T13:08:04.546603","78818296"
"2023-08-23T13:08:05.767989","48017928"
"2023-08-23T13:08:06.931649","71603592"
"2023-08-23T13:08:08.110775","39857640"
"2023-08-23T13:08:09.289286","62695720"
"2023-08-23T13:08:10.452661","32380088"
"2023-08-23T13:08:11.647203","55450648"
"2023-08-23T13:08:12.818044","78622872"
"2023-08-23T13:08:13.999752","46338464"
"2023-08-23T13:08:15.183537","69872784"
"2023-08-23T13:08:16.359088","37598368"
"2023-08-23T13:08:17.745065","61439328"
"2023-08-23T13:08:18.932447","29004472"
"2023-08-23T13:08:20.100599","54881640"
"2023-08-23T13:08:21.264033","78244672"
"2023-08-23T13:08:22.457573","46472816"
"2023-08-23T13:08:23.647480","69199032"
"2023-08-23T13:08:24.808794","37571632"
"2023-08-23T13:08:25.991152","61635216"
"2023-08-23T13:08:27.148279","29043928"
"2023-08-23T13:08:28.341513","53193024"
"2023-08-23T13:08:29.525480","76432688"
"2023-08-23T13:08:30.703624","46981840"
"2023-08-23T13:08:31.905112","70123144"
"2023-08-23T13:08:33.077610","39051992"
"2023-08-23T13:08:34.246112","62914344"
"2023-08-23T13:08:35.433136","33392824"
"2023-08-23T13:08:36.610654","56716576"
"2023-08-23T13:08:37.797033","25413464"
"2023-08-23T13:08:38.998457","49018984"
"2023-08-23T13:08:40.188013","74689592"
"2023-08-23T13:08:41.361602","42891048"
"2023-08-23T13:08:42.537502","66434816"
"2023-08-23T13:08:43.712039","35814328"
"2023-08-23T13:08:44.894382","59000616"
"2023-08-23T13:08:46.064815","28681040"
"2023-08-23T13:08:47.267031","52779416"
"2023-08-23T13:08:48.455938","76725744"
"2023-08-23T13:08:49.632227","44999296"
"2023-08-23T13:14:50.810009","57043840"
"2023-08-23T13:14:52.065193","27429976"
"2023-08-23T13:14:53.328878","51617368"
"2023-08-23T13:14:54.532648","75837504"
"2023-08-23T13:14:55.718976","44482160"
"2023-08-23T13:14:56.914523","68809640"
"2023-08-23T13:14:58.092127","38000856"
"2023-08-23T13:14:59.303396","62117456"
"2023-08-23T13:15:00.484837","31727720"
"2023-08-23T13:15:01.653812","55980040"
"2023-08-23T13:15:02.815686","27340920"
"2023-08-23T13:15:04.011162","51276272"
"2023-08-23T13:15:05.182580","75886848"
"2023-08-23T13:15:06.375875","46998368"
"2023-08-23T13:15:07.545202","70796920"
"2023-08-23T13:15:08.709527","41185792"
"2023-08-23T13:15:09.898027","65306056"
"2023-08-23T13:15:11.080313","33888064"
"2023-08-23T13:15:12.264842","60347776"
"2023-08-23T13:15:13.441310","30140168"
"2023-08-23T13:15:14.641351","54093384"
"2023-08-23T13:15:15.812619","78894072"
"2023-08-23T13:15:16.999949","48538592"
"2023-08-23T13:15:18.173708","73080360"
"2023-08-23T13:15:19.360306","42178040"
"2023-08-23T13:15:20.547787","67339952"
"2023-08-23T13:15:21.732189","36884168"
"2023-08-23T13:15:22.940376","63799216"
"2023-08-23T13:15:24.112023","32989704"
"2023-08-23T13:15:25.288209","58084784"
"2023-08-23T13:15:26.455435","28292680"
"2023-08-23T13:15:27.624006","53392056"
"2023-08-23T13:15:28.783614","78377776"
"2023-08-23T13:15:29.963354","46973800"
"2023-08-23T13:15:31.130539","71850400"
"2023-08-23T13:15:32.322567","43294848"
"2023-08-23T13:15:33.490405","68528992"
"2023-08-23T13:15:34.655577","38588984"
"2023-08-23T13:15:35.816013","65695216"
"2023-08-23T13:15:36.998310","35675592"
"2023-08-23T13:15:38.177134","60570736"
"2023-08-23T13:15:39.343539","30173144"
"2023-08-23T13:15:40.529443","55530896"
"2023-08-23T13:15:41.713749","26338336"
"2023-08-23T13:15:42.935520","53364184"
"2023-08-23T13:15:44.093746","79158400"
"2023-08-23T13:15:45.279185","48741768"
"2023-08-23T13:15:46.447927","70646936"
"2023-08-23T13:15:47.726913","40935072"
"2023-08-23T13:15:48.896602","66853424"
"2023-08-23T13:15:50.067161","35743000"
"2023-08-23T13:15:51.257183","61256248"
"2023-08-23T13:15:52.443487","33954760"
"2023-08-23T13:15:53.614525","59342376"
"2023-08-23T13:15:54.785584","29212832"
"2023-08-23T13:15:55.965527","55492912"
"2023-08-23T13:15:57.123363","25882608"
"2023-08-23T13:15:58.303258","51859536"
"2023-08-23T13:15:59.468292","76797392"
"2023-08-23T13:16:00.666080","47155944"
"2023-08-23T13:16:01.830849","73136336"
"2023-08-23T13:16:03.040985","45141768"
"2023-08-23T13:16:04.200667","70561120"
"2023-08-23T13:16:05.341157","43626184"
"2023-08-23T13:16:06.517100","69648072"
"2023-08-23T13:16:07.703945","39426528"
"2023-08-23T13:16:08.879500","65435944"
"2023-08-23T13:16:10.043516","35703528"
"2023-08-23T13:16:11.211868","61966984"
"2023-08-23T13:16:12.388137","34952792"
"2023-08-23T13:16:13.561082","60304776"
"2023-08-23T13:16:14.727484","31097736"
"2023-08-23T13:16:15.900819","57371352"
"2023-08-23T13:16:17.066018","27843296"
"2023-08-23T13:16:18.253872","53008736"
"2023-08-23T13:16:19.420895","78970872"
"2023-08-23T13:16:20.592998","50238672"
"2023-08-23T13:16:21.761856","76363688"
"2023-08-23T13:16:22.925822","49064496"
"2023-08-23T13:16:24.085621","75349952"
"2023-08-23T13:16:25.256860","46264488"
"2023-08-23T13:16:26.439613","72438200"
"2023-08-23T13:16:27.620894","43463848"
"2023-08-23T13:16:28.802761","69806160"
"2023-08-23T13:16:29.983162","41632992"
"2023-08-23T13:16:31.147820","68030312"
"2023-08-23T13:16:32.308819","39472000"
"2023-08-23T13:16:33.499748","65993560"
"2023-08-23T13:16:34.664456","36725976"
"2023-08-23T13:16:35.860516","64948792"
"2023-08-23T13:16:37.017520","36606720"
"2023-08-23T13:16:38.183963","62680768"
"2023-08-23T13:16:39.373681","33913632"
"2023-08-23T13:16:40.566555","60407336"
"2023-08-23T13:16:41.721018","32062960"
"2023-08-23T13:16:42.919821","60206192"
"2023-08-23T13:16:44.085532","32013704"
"2023-08-23T13:16:45.265025","58273528"
"2023-08-23T13:16:46.447633","30108000"
"2023-08-23T13:16:47.759886","56550840"
"2023-08-23T13:16:48.916049","28329904"
"2023-08-23T13:16:50.077671","54547456"
"2023-08-23T13:16:51.250732","26273008"
"2023-08-23T13:16:52.445929","55119168"
"2023-08-23T13:16:53.600166","26681800"
"2023-08-23T13:16:54.761788","53705184"
"2023-08-23T13:16:55.930369","25954736"
"2023-08-23T13:16:57.097017","52974072"
"2023-08-23T13:16:58.246381","79196872"
"2023-08-23T13:16:59.415023","51242216"
"2023-08-23T13:17:00.575867","78365152"
"2023-08-23T13:17:01.747738","49485376"
"2023-08-23T13:17:02.912096","78357856"
"2023-08-23T13:17:04.083660","50282904"
"2023-08-23T13:17:05.259860","78046656"
"2023-08-23T13:17:06.430161","51119072"
"2023-08-23T13:17:07.593917","79093464"
"2023-08-23T13:17:08.745241","50242856"
"2023-08-23T13:17:09.912689","77445888"
"2023-08-23T13:17:11.079107","49486240"
"2023-08-23T13:17:12.255482","78478424"
"2023-08-23T13:17:13.418366","50253232"
"2023-08-23T13:17:14.578158","77443608"
"2023-08-23T13:17:15.722335","49483104"
"2023-08-23T13:17:16.870737","76883104"
"2023-08-23T13:23:18.047892","73978456"
"2023-08-23T13:23:19.254619","46210056"
"2023-08-23T13:23:20.423909","73703576"
"2023-08-23T13:23:21.606018","45704128"
"2023-08-23T13:23:22.785253","73375376"
"2023-08-23T13:23:23.992029","47540160"
"2023-08-23T13:23:25.169152","74523344"
"2023-08-23T13:23:26.353147","47046568"
"2023-08-23T13:23:27.537900","74943800"
"2023-08-23T13:23:28.717898","47158200"
